lala gucxattinga lalagga uwui
lala shaama nanamogga muwui
lala shaama vaegga uwui
un fang ayet
un cchan ayet
un oq ayet
un triq ayet
un phisxh ayet
un chosxh eyet
ja hepullhtuk ccheraam
ja shaama ccheraam
ja gucxattinga ccheraam
ja shukuru ccheraam
ja shumshere ccheraam
ja hepullhtuk cchuram
ja shukuru cchuram
ja shumshere cchuram
ja berespate cchuram
ja adite cchuram
ja angaro cchuram
ja budu cchuram
ja ayi cchuram
ja sxhav cchuram
ja malaal cchuram
ja naa cchuram
ja daa cchuram
negga ajo siyam
negga shua siyam
negga shum siyam
negga huk siyam
negga lip siyam
nenga ajo ba ja
nenga shua ba ja
huk niyu manumbi
huk echoggon manumbi
huk matum manumbi
huk burum manumbi
huk esxhqam manumbi
huk phuphuk manumbi
huk fufuk manumbi
huk nahaq manumbi
akhulla hoi gi
akhulla tik gi
akhulla esxhqa gi
akhulla phallo gi
akhulla feting gi
akhulla chhumaring gi
akhulla batoring gi
akhulla kataling gi
akhulla mataling gi
se gga bratt u
se gga hagor u
se gga huk u
se gga ballht u
se gga malta u
se gga jinari u
se gga phone u
se gga mobile u
se gga ggono u
se gga kamra u
se gga phanka u
se gga pankha u
se gga thaal u
se gga laptop u
se gga pen u
se gga qaliam u
khue gga bratt u
khue gga hagor u
khue gga huk u
khue gga ballht u
khue gga malta u
khue gga jinari u
khue gga phone u
khue gga mobile u
khue gga ggono u
khue gga kamra u
khue gga phanka u
khue gga pankha u
khue gga thaal u
khue gga laptop u
khue gga pen u
khue gga qaliam u
vae gga bratt u
vae gga hagor u
vae gga huk u
vae gga ballht u
vae gga malta u
vae gga jinari u
vae gga phone u
vae gga mobile u
vae gga ggono u
vae gga kamra u
vae gga phanka u
vae gga pankha u
vae gga thaal u
vae gga laptop u
vae gga pen u
vae gga qaliam u
khene gga bratt u
khene gga hagor u
khene gga huk u
khene gga ballht u
khene gga malta u
khene gga jinari u
khene gga phone u
khene gga mobile u
khene gga ggono u
khene gga kamra u
khene gga phanka u
khene gga pankha u
khene gga thaal u
khene gga laptop u
khene gga pen u
khene gga qaliam u
momo gga bratt mu
momo gga hagor mu
momo gga huk mu
momo gga ballht mu
momo gga malta mu
momo gga jinari mu
momo gga phone mu
momo gga mobile mu
momo gga ggono mu
momo gga kamra mu
momo gga phanka mu
momo gga pankha mu
momo gga thaal mu
momo gga laptop mu
momo gga pen mu
momo gga qaliam mu
ve dalla nemen
ve khatta nemen
ve ita nemen
ve khita nemen
ve sxhaw nemen
ve malal nemen
ve saattik nemen
ve karachigga nemen
ve thausa nemen
ve thoi gglen
ve dalla nemen
ve khatta gallen
ve ita gallen
ve khita gallen
ve sxhaw gallen
ve malal gallen
ve saattik gallen
ve karachigga gallen
ve thausa gallen
ve thoi gglen
mo dalla gallu
mo khatta gallu
mo ita gallu
mo khita gallu
mo sxhaw gallu
mo malal gallu
mo saattik gallu
mo karachigga gallu
mo thausa gallu
mo thoi gglu
ne dalla gali
ne khatta gali
ne ita gali
ne khita gali
ne sxhaw gali
ne malal gali
ne saattik gali
ne karachigga gali
ne thausa gali
ne thoi gga gali
tai ayet ley
akhi ayet ley
sxhav ayet ley
phisxh ayet ley
hoi ayet ley
khaasxh ayet ley
fang ayet ley
tai ayet doo
akhi ayet doo
sxhav ayet doo
phisxh ayet doo
hoi ayet doo
khaasxh ayet doo
fang ayet doo
tai ayeting doo
akhi ayeting doo
sxhav ayeting doo
phisxh ayeting doo
hoi ayeting doo
khaasxh ayeting doo
fang ayeting doo
tai ayeting le
akhi ayeting le
sxhav ayeting le
phisxh ayeting le
hoi ayeting le
khaasxh ayeting le
fang ayeting le
tai ayeting ma
akhi ayeting ma
sxhav ayeting ma
phisxh ayeting ma
hoi ayeting ma
khaasxh ayeting ma
Ja anum domoya en
thum mene bu in?
Gute menay dua le jaa recovery email dua gute
saan saan senumam baring echam mukaatt nukkha
Bo baring echam
ho ayi manundua hek ka baring mukaatt?
Basha basha mayundua
khabar yana muccum
un akkhatena ja khosh echamba nukkha
un guya baring itas bam besa
le yar ja gogga saan senamba le gute jawab
heke ita kkhabar niya gukhar kkhalas et
jimall ita kkhabar et
yaarbullhtuk ita kkhabar et
teyaarbullhtuk ita kkhabar et
hepullhtuk ita kkhabar et
maatto ita kkhabar et
chakaatto ita kkhabar et
chamarutto ita kkhabar et
thamene ita kkhabar et
taene ita kkhabar et
saattik ita kkhabar et
shaama ita kkhabar et
gucxattinga ita kkhabar et
doggoiki ita kkhabar et
bullhtuki ita kkhabar et
thape ita kkhabar et
ccandurare ita kkhabar et
angaro ita kkhabar et
budu ita kkhabar et
berespate ita kkhabar et
shukuru ita kkhabar et
shumshere ita kkhabar et
adite ita kkhabar et
jimall ayeta kkhabar
yaarbullhtuk ayeta kkhabar
teyaarbullhtuk ayeta kkhabar
hepullhtuk ayeta kkhabar
maatto ayeta kkhabar
chakaatto ayeta kkhabar
chamarutto ayeta kkhabar
thamene ayeta kkhabar
taene ayeta kkhabar
saattik ayeta kkhabar
shaama ayeta kkhabar
gucxattinga ayeta kkhabar
doggoiki ayeta kkhabar
bullhtuki ayeta kkhabar
thape ayeta kkhabar
ccandurare ayeta kkhabar
angaro ayeta kkhabar
budu ayeta kkhabar
berespate ayeta kkhabar
shukuru ayeta kkhabar
shumshere ayeta kkhabar
adite ayeta kkhabar
jimall ota kkhabar
yaarbullhtuk ota kkhabar
teyaarbullhtuk ota kkhabar
hepullhtuk ota kkhabar
maatto ota kkhabar
chakaatto ota kkhabar
chamarutto ota kkhabar
thamene ota kkhabar
taene ota kkhabar
saattik ota kkhabar
shaama ota kkhabar
gucxattinga ota kkhabar
doggoiki ota kkhabar
bullhtuki ota kkhabar
thape ota kkhabar
ccandurare ota kkhabar
angaro ota kkhabar
budu ota kkhabar
berespate ota kkhabar
shukuru ota kkhabar
shumshere ota kkhabar
adite ota kkhabar
jimall khita kkhabar et
yaarbullhtuk khita kkhabar et
teyaarbullhtuk khita kkhabar et
hepullhtuk khita kkhabar et
maatto khita kkhabar et
chakaatto khita kkhabar et
chamarutto khita kkhabar et
thamene khita kkhabar et
taene khita kkhabar et
saattik khita kkhabar et
shaama khita kkhabar et
gucxattinga khita kkhabar et
doggoiki khita kkhabar et
bullhtuki khita kkhabar et
thape khita kkhabar et
ccandurare khita kkhabar et
angaro khita kkhabar et
budu khita kkhabar et
berespate khita kkhabar et
shukuru khita kkhabar et
shumshere khita kkhabar et
adite khita kkhabar et
jimall dalla ne
yaarbullhtuk dalla ne
teyaarbullhtuk dalla ne
hepullhtuk dalla ne
maatto dalla ne
chakaatto dalla ne
chamarutto dalla ne
thamene dalla ne
taene dalla ne
saattik dalla ne
shaama dalla ne
gucxattinga dalla ne
doggoiki dalla ne
bullhtuki dalla ne
thape dalla ne
ccandurare dalla ne
angaro dalla ne
budu dalla ne
berespate dalla ne
shukuru dalla ne
shumshere dalla ne
adite dalla ne
jimall dalla ccheraan
yaarbullhtuk dalla ccheraan
teyaarbullhtuk dalla ccheraan
hepullhtuk dalla ccheraan
maatto dalla ccheraan
chakaatto dalla ccheraan
chamarutto dalla ccheraan
thamene dalla ccheraan
taene dalla ccheraan
saattik dalla ccheraan
shaama dalla ccheraan
gucxattinga dalla ccheraan
doggoiki dalla ccheraan
bullhtuki dalla ccheraan
thape dalla ccheraan
ccandurare dalla ccheraan
angaro dalla ccheraan
budu dalla ccheraan
berespate dalla ccheraan
shukuru dalla ccheraan
shumshere dalla ccheraan
adite dalla ccheraan
jimall khatta ccheraan
yaarbullhtuk khatta ccheraan
teyaarbullhtuk khatta ccheraan
hepullhtuk khatta ccheraan
maatto khatta ccheraan
chakaatto khatta ccheraan
chamarutto khatta ccheraan
thamene khatta ccheraan
taene khatta ccheraan
saattik khatta ccheraan
shaama khatta ccheraan
gucxattinga khatta ccheraan
doggoiki khatta ccheraan
bullhtuki khatta ccheraan
thape khatta ccheraan
ccandurare khatta ccheraan
angaro khatta ccheraan
budu khatta ccheraan
berespate khatta ccheraan
shukuru khatta ccheraan
shumshere khatta ccheraan
adite khatta ccheraan
jimall ita ccheraan
yaarbullhtuk ita ccheraan
teyaarbullhtuk ita ccheraan
hepullhtuk ita ccheraan
maatto ita ccheraan
chakaatto ita ccheraan
chamarutto ita ccheraan
thamene ita ccheraan
taene ita ccheraan
saattik ita ccheraan
shaama ita ccheraan
gucxattinga ita ccheraan
doggoiki ita ccheraan
bullhtuki ita ccheraan
thape ita ccheraan
ccandurare ita ccheraan
angaro ita ccheraan
budu ita ccheraan
berespate ita ccheraan
shukuru ita ccheraan
shumshere ita ccheraan
adite ita ccheraan
jimall khita ccheraan
yaarbullhtuk khita ccheraan
teyaarbullhtuk khita ccheraan
hepullhtuk khita ccheraan
maatto khita ccheraan
chakaatto khita ccheraan
chamarutto khita ccheraan
thamene khita ccheraan
taene khita ccheraan
saattik khita ccheraan
shaama khita ccheraan
gucxattinga khita ccheraan
doggoiki khita ccheraan
bullhtuki khita ccheraan
thape khita ccheraan
ccandurare khita ccheraan
angaro khita ccheraan
budu khita ccheraan
berespate khita ccheraan
shukuru khita ccheraan
shumshere khita ccheraan
adite khita ccheraan
jimall khatta ccheraan
yaarbullhtuk khatta ccheraan
teyaarbullhtuk khatta ccheraan
hepullhtuk khatta ccheraan
maatto khatta ccheraan
chakaatto khatta ccheraan
chamarutto khatta ccheraan
thamene khatta ccheraan
taene khatta ccheraan
saattik khatta ccheraan
shaama khatta ccheraan
gucxattinga khatta ccheraan
doggoiki khatta ccheraan
bullhtuki khatta ccheraan
thape khatta ccheraan
ccandurare khatta ccheraan
angaro khatta ccheraan
budu khatta ccheraan
berespate khatta ccheraan
shukuru khatta ccheraan
shumshere khatta ccheraan
adite khatta ccheraan
jimall khatta gali
yaarbullhtuk khatta gali
teyaarbullhtuk khatta gali
hepullhtuk khatta gali
maatto khatta gali
chakaatto khatta gali
chamarutto khatta gali
thamene khatta gali
taene khatta gali
saattik khatta gali
shaama khatta gali
gucxattinga khatta gali
doggoiki khatta gali
bullhtuki khatta gali
thape khatta gali
ccandurare khatta gali
angaro khatta gali
budu khatta gali
berespate khatta gali
shukuru khatta gali
shumshere khatta gali
adite khatta gali
jimall khatta gallu
yaarbullhtuk khatta gallu
teyaarbullhtuk khatta gallu
hepullhtuk khatta gallu
maatto khatta gallu
chakaatto khatta gallu
chamarutto khatta gallu
thamene khatta gallu
taene khatta gallu
saattik khatta gallu
shaama khatta gallu
gucxattinga khatta gallu
doggoiki khatta gallu
bullhtuki khatta gallu
thape khatta gallu
ccandurare khatta gallu
angaro khatta gallu
budu khatta gallu
berespate khatta gallu
shukuru khatta gallu
shumshere khatta gallu
adite khatta gallu
jimall khatta ccheremu
yaarbullhtuk khatta ccheremu
teyaarbullhtuk khatta ccheremu
hepullhtuk khatta ccheremu
maatto khatta ccheremu
chakaatto khatta ccheremu
chamarutto khatta ccheremu
thamene khatta ccheremu
taene khatta ccheremu
saattik khatta ccheremu
shaama khatta ccheremu
gucxattinga khatta ccheremu
doggoiki khatta ccheremu
bullhtuki khatta ccheremu
thape khatta ccheremu
ccandurare khatta ccheremu
angaro khatta ccheremu
budu khatta ccheremu
berespate khatta ccheremu
shukuru khatta ccheremu
shumshere khatta ccheremu
adite khatta ccheremu
jimall khatta ccheremi
yaarbullhtuk khatta ccheremi
teyaarbullhtuk khatta ccheremi
hepullhtuk khatta ccheremi
maatto khatta ccheremi
chakaatto khatta ccheremi
chamarutto khatta ccheremi
thamene khatta ccheremi
taene khatta ccheremi
saattik khatta ccheremi
shaama khatta ccheremi
gucxattinga khatta ccheremi
doggoiki khatta ccheremi
bullhtuki khatta ccheremi
thape khatta ccheremi
ccandurare khatta ccheremi
angaro khatta ccheremi
budu khatta ccheremi
berespate khatta ccheremi
shukuru khatta ccheremi
shumshere khatta ccheremi
adite khatta ccheremi
jimall khatta nemi
yaarbullhtuk khatta nemi
teyaarbullhtuk khatta nemi
hepullhtuk khatta nemi
maatto khatta nemi
chakaatto khatta nemi
chamarutto khatta nemi
thamene khatta nemi
taene khatta nemi
saattik khatta nemi
shaama khatta nemi
gucxattinga khatta nemi
doggoiki khatta nemi
bullhtuki khatta nemi
thape khatta nemi
ccandurare khatta nemi
angaro khatta nemi
budu khatta nemi
berespate khatta nemi
shukuru khatta nemi
shumshere khatta nemi
adite khatta nemi
jimall khatta deemi
yaarbullhtuk khatta deemi
teyaarbullhtuk khatta deemi
hepullhtuk khatta deemi
maatto khatta deemi
chakaatto khatta deemi
chamarutto khatta deemi
thamene khatta deemi
taene khatta deemi
saattik khatta deemi
shaama khatta deemi
gucxattinga khatta deemi
doggoiki khatta deemi
bullhtuki khatta deemi
thape khatta deemi
ccandurare khatta deemi
angaro khatta deemi
budu khatta deemi
berespate khatta deemi
shukuru khatta deemi
shumshere khatta deemi
adite khatta deemi
jimall khatta domoomu
yaarbullhtuk khatta domoomu
teyaarbullhtuk khatta domoomu
hepullhtuk khatta domoomu
maatto khatta domoomu
chakaatto khatta domoomu
chamarutto khatta domoomu
thamene khatta domoomu
taene khatta domoomu
saattik khatta domoomu
shaama khatta domoomu
gucxattinga khatta domoomu
doggoiki khatta domoomu
bullhtuki khatta domoomu
thape khatta domoomu
ccandurare khatta domoomu
angaro khatta domoomu
budu khatta domoomu
berespate khatta domoomu
shukuru khatta domoomu
shumshere khatta domoomu
adite khatta domoomu
yaarbullhtuk khita ccheraan
yaarbullhtuk ita ccheraan
yaarbullhtuk yaara ccheraan
yaarbullhtuk yatta ccheraan
teyaarbullhtuk khita ccheraan
teyaarbullhtuk ita ccheraan
teyaarbullhtuk yaara ccheraan
teyaarbullhtuk yatta ccheraan
hepullhtuk khita ccheraan
hepullhtuk ita ccheraan
hepullhtuk yaara ccheraan
hepullhtuk yatta ccheraan
maatto khita ccheraan
maatto ita ccheraan
maatto yaara ccheraan
maatto yatta ccheraan
chakaatto khita ccheraan
chakaatto ita ccheraan
chakaatto yaara ccheraan
chakaatto yatta ccheraan
chamarutto khita ccheraan
chamarutto ita ccheraan
chamarutto yaara ccheraan
chamarutto yatta ccheraan
thamene khita ccheraan
thamene ita ccheraan
thamene yaara ccheraan
thamene yatta ccheraan
taene khita ccheraan
taene ita ccheraan
taene yaara ccheraan
taene yatta ccheraan
saattik khita ccheraan
saattik ita ccheraan
saattik yaara ccheraan
saattik yatta ccheraan
shaama khita ccheraan
shaama ita ccheraan
shaama yaara ccheraan
shaama yatta ccheraan
gucxattinga khita ccheraan
gucxattinga ita ccheraan
gucxattinga yaara ccheraan
gucxattinga yatta ccheraan
doggoiki khita ccheraan
doggoiki ita ccheraan
doggoiki yaara ccheraan
doggoiki yatta ccheraan
bullhtuki khita ccheraan
bullhtuki ita ccheraan
bullhtuki yaara ccheraan
bullhtuki yatta ccheraan
thape khita ccheraan
thape ita ccheraan
thape yaara ccheraan
thape yatta ccheraan
ccandurare khita ccheraan
ccandurare ita ccheraan
ccandurare yaara ccheraan
ccandurare yatta ccheraan
angaro khita ccheraan
angaro ita ccheraan
angaro yaara ccheraan
angaro yatta ccheraan
budu khita ccheraan
budu ita ccheraan
budu yaara ccheraan
budu yatta ccheraan
berespate khita ccheraan
berespate ita ccheraan
berespate yaara ccheraan
berespate yatta ccheraan
shukuru khita ccheraan
shukuru ita ccheraan
shukuru yaara ccheraan
shukuru yatta ccheraan
shumshere khita ccheraan
shumshere ita ccheraan
shumshere yaara ccheraan
shumshere yatta ccheraan
adite khita ccheraan
adite ita ccheraan
adite yaara ccheraan
adite yatta ccheraan
jimall khita gali
jimall ita gali
jimall yaara gali
jimall yatta gali
yaarbullhtuk khita gali
yaarbullhtuk ita gali
yaarbullhtuk yaara gali
yaarbullhtuk yatta gali
teyaarbullhtuk khita gali
teyaarbullhtuk ita gali
teyaarbullhtuk yaara gali
teyaarbullhtuk yatta gali
hepullhtuk khita gali
hepullhtuk ita gali
hepullhtuk yaara gali
hepullhtuk yatta gali
maatto khita gali
maatto ita gali
maatto yaara gali
maatto yatta gali
chakaatto khita gali
chakaatto ita gali
chakaatto yaara gali
chakaatto yatta gali
chamarutto khita gali
chamarutto ita gali
chamarutto yaara gali
chamarutto yatta gali
thamene khita gali
thamene ita gali
thamene yaara gali
thamene yatta gali
taene khita gali
taene ita gali
taene yaara gali
taene yatta gali
saattik khita gali
saattik ita gali
saattik yaara gali
saattik yatta gali
shaama khita gali
shaama ita gali
shaama yaara gali
shaama yatta gali
gucxattinga khita gali
gucxattinga ita gali
gucxattinga yaara gali
gucxattinga yatta gali
doggoiki khita gali
doggoiki ita gali
doggoiki yaara gali
doggoiki yatta gali
bullhtuki khita gali
bullhtuki ita gali
bullhtuki yaara gali
bullhtuki yatta gali
thape khita gali
thape ita gali
thape yaara gali
thape yatta gali
ccandurare khita gali
ccandurare ita gali
ccandurare yaara gali
ccandurare yatta gali
angaro khita gali
angaro ita gali
angaro yaara gali
angaro yatta gali
budu khita gali
budu ita gali
budu yaara gali
budu yatta gali
berespate khita gali
berespate ita gali
berespate yaara gali
berespate yatta gali
shukuru khita gali
shukuru ita gali
shukuru yaara gali
shukuru yatta gali
shumshere khita gali
shumshere ita gali
shumshere yaara gali
shumshere yatta gali
adite khita gali
adite ita gali
adite yaara gali
adite yatta gali
jimall khita gallu
jimall ita gallu
jimall yaara gallu
jimall yatta gallu
yaarbullhtuk khita gallu
yaarbullhtuk ita gallu
yaarbullhtuk yaara gallu
yaarbullhtuk yatta gallu
teyaarbullhtuk khita gallu
teyaarbullhtuk ita gallu
teyaarbullhtuk yaara gallu
teyaarbullhtuk yatta gallu
hepullhtuk khita gallu
hepullhtuk ita gallu
hepullhtuk yaara gallu
hepullhtuk yatta gallu
maatto khita gallu
maatto ita gallu
maatto yaara gallu
maatto yatta gallu
chakaatto khita gallu
chakaatto ita gallu
chakaatto yaara gallu
chakaatto yatta gallu
chamarutto khita gallu
chamarutto ita gallu
chamarutto yaara gallu
chamarutto yatta gallu
thamene khita gallu
thamene ita gallu
thamene yaara gallu
thamene yatta gallu
taene khita gallu
taene ita gallu
taene yaara gallu
taene yatta gallu
saattik khita gallu
saattik ita gallu
saattik yaara gallu
saattik yatta gallu
shaama khita gallu
shaama ita gallu
shaama yaara gallu
shaama yatta gallu
gucxattinga khita gallu
gucxattinga ita gallu
gucxattinga yaara gallu
gucxattinga yatta gallu
doggoiki khita gallu
doggoiki ita gallu
doggoiki yaara gallu
doggoiki yatta gallu
bullhtuki khita gallu
bullhtuki ita gallu
bullhtuki yaara gallu
bullhtuki yatta gallu
thape khita gallu
thape ita gallu
thape yaara gallu
thape yatta gallu
ccandurare khita gallu
ccandurare ita gallu
ccandurare yaara gallu
ccandurare yatta gallu
angaro khita gallu
angaro ita gallu
angaro yaara gallu
angaro yatta gallu
budu khita gallu
budu ita gallu
budu yaara gallu
budu yatta gallu
berespate khita gallu
berespate ita gallu
berespate yaara gallu
berespate yatta gallu
shukuru khita gallu
shukuru ita gallu
shukuru yaara gallu
shukuru yatta gallu
shumshere khita gallu
shumshere ita gallu
shumshere yaara gallu
shumshere yatta gallu
adite khita gallu
adite ita gallu
adite yaara gallu
adite yatta gallu
jimall khita ccheremu
jimall ita ccheremu
jimall yaara ccheremu
jimall yatta ccheremu
yaarbullhtuk khita ccheremu
yaarbullhtuk ita ccheremu
yaarbullhtuk yaara ccheremu
yaarbullhtuk yatta ccheremu
teyaarbullhtuk khita ccheremu
teyaarbullhtuk ita ccheremu
teyaarbullhtuk yaara ccheremu
teyaarbullhtuk yatta ccheremu
hepullhtuk khita ccheremu
hepullhtuk ita ccheremu
hepullhtuk yaara ccheremu
hepullhtuk yatta ccheremu
maatto khita ccheremu
maatto ita ccheremu
maatto yaara ccheremu
maatto yatta ccheremu
chakaatto khita ccheremu
chakaatto ita ccheremu
chakaatto yaara ccheremu
chakaatto yatta ccheremu
chamarutto khita ccheremu
chamarutto ita ccheremu
chamarutto yaara ccheremu
chamarutto yatta ccheremu
thamene khita ccheremu
thamene ita ccheremu
thamene yaara ccheremu
thamene yatta ccheremu
taene khita ccheremu
taene ita ccheremu
taene yaara ccheremu
taene yatta ccheremu
saattik khita ccheremu
saattik ita ccheremu
saattik yaara ccheremu
saattik yatta ccheremu
shaama khita ccheremu
shaama ita ccheremu
shaama yaara ccheremu
shaama yatta ccheremu
gucxattinga khita ccheremu
gucxattinga ita ccheremu
gucxattinga yaara ccheremu
gucxattinga yatta ccheremu
doggoiki khita ccheremu
doggoiki ita ccheremu
doggoiki yaara ccheremu
doggoiki yatta ccheremu
bullhtuki khita ccheremu
bullhtuki ita ccheremu
bullhtuki yaara ccheremu
bullhtuki yatta ccheremu
thape khita ccheremu
thape ita ccheremu
thape yaara ccheremu
thape yatta ccheremu
ccandurare khita ccheremu
ccandurare ita ccheremu
ccandurare yaara ccheremu
ccandurare yatta ccheremu
angaro khita ccheremu
angaro ita ccheremu
